Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###524	17.1	8.1	19.2	Scaffold_12	204591	204976	312	C	ET_23	LTR/Gypsy	(4)	317	6	2706	1	No_ref_available

###296	18.5	2.4	3.6	Scaffold_12	258334	258417	83	+	ET_32	LTR/Gypsy	4374	4456	(1778)	2727	1	No_ref_available

###14446/24429	4.192	2.832	0.443	Scaffold_12	259676	262866	3222	C	ET_32	LTR/Gypsy	(0)	6234	3013	2728/2729	2	No_ref_available
14446	5.0	3.3	0.4	Scaffold_12	259676	261505	1883	C	ET_32	LTR/Gypsy	(0)	6234	4352	2728	1
24429	3.1	2.2	0.5	Scaffold_12	261512	262866	1390	C	ET_32	LTR/Gypsy	(1832)	4402	3013	2729	1

###25323/14991	5.248	1.499	1.625	Scaffold_12	380095	386434	5236	C	ET_32	LTR/Gypsy	(0)	6234	4	2826/2829	2	No_ref_available
25323	7.0	2.0	2.0	Scaffold_12	380095	383781	3563	C	ET_32	LTR/Gypsy	(0)	6234	2672	2826	1
14991	1.4	0.4	0.8	Scaffold_12	384756	386434	1673	C	ET_32	LTR/Gypsy	(4558)	1676	4	2829	1

###12176/441/24696	7.368	2.886	1.062	Scaffold_12	474347	480449	5201	+	ET_32	LTR/Gypsy	4	6234	(0)	2924/2927/2929	3	No_ref_available
12176	3.4	4.7	0.7	Scaffold_12	474347	475949	1668	+	ET_32	LTR/Gypsy	4	1671	(4563)	2924	1
441	37.1	2.5	1.6	Scaffold_12	476185	476546	365	+	ET_32	LTR/Gypsy	1901	2265	(3969)	2927	1
24696	5.8	1.9	1.2	Scaffold_12	477306	480449	3168	+	ET_32	LTR/Gypsy	3067	6234	(0)	2929	1

###370/2985	19.802	1.753	2.279	Scaffold_12	833	1692	790	C	ET_34	LTR/Gypsy	(5044)	2489	1673	2583/2583	2	No_ref_available
370	25.5	0.0	0.0	Scaffold_12	833	930	98	C	ET_34	LTR/Gypsy	(5044)	2489	2392	2583	1
2985	19.0	2.0	2.6	Scaffold_12	997	1692	692	C	ET_34	LTR/Gypsy	(5169)	2364	1673	2583	1

###5876/1122/11820/2665	12.005	0.617	1.242	Scaffold_12	7818	14277	3219	+	ET_35	LTR/Gypsy	124	9452	(2354)	2613/2613/2615/2615	4	No_ref_available
5876	16.7	0.1	0.0	Scaffold_12	7818	8777	961	+	ET_35	LTR/Gypsy	124	1084	(10722)	2613	1
1122	21.9	2.3	5.2	Scaffold_12	8762	9060	291	+	ET_35	LTR/Gypsy	5633	5923	(5883)	2613	1
11820	7.4	0.1	1.4	Scaffold_12	12327	13881	1534	+	ET_35	LTR/Gypsy	7284	8817	(2989)	2615	1
2665	10.9	4.8	0.0	Scaffold_12	13865	14277	433	+	ET_35	LTR/Gypsy	9020	9452	(2354)	2615	1

###2087	8.1	0.7	0.7	Scaffold_12	214482	214756	275	+	ET_35	LTR/Gypsy	1	275	(11531)	2713	1	No_ref_available

###614	10.5	0.0	0.0	Scaffold_12	214769	214854	86	+	ET_35	LTR/Gypsy	3	88	(11718)	2714	1	No_ref_available

###5446/16620/11585/24645	5.703	1.063	0.183	Scaffold_12	221739	234978	9072	C	ET_35	LTR/Gypsy	(8)	11798	100	2717/2717/2717/2719	4	No_ref_available
5446	7.5	5.3	0.2	Scaffold_12	221739	222991	1316	C	ET_35	LTR/Gypsy	(8)	11798	10483	2717	1
16620	4.5	0.8	0.3	Scaffold_12	223075	226318	4813	C	ET_35	LTR/Gypsy	(2591)	9215	4403	2717	1
11585	3.3	0.1	0.3	Scaffold_12	226294	227627	1332	C	ET_35	LTR/Gypsy	(3192)	3042	1711	2717	1
24645	7.3	0.0	0.0	Scaffold_12	231935	234978	3043	C	ET_35	LTR/Gypsy	(8664)	3142	100	2719	1

