Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###14278/441/24421	9.265	1.229	0.979	Scaffold_17	157315	163625	5791	+	ET_32	LTR/Gypsy	1	6234	(0)	4054/4056/4056	3	No_ref_available
14278	3.8	0.2	0.6	Scaffold_17	157315	158992	1671	+	ET_32	LTR/Gypsy	1	1671	(4563)	4054	1
441	37.1	2.5	1.6	Scaffold_17	159228	159589	365	+	ET_32	LTR/Gypsy	1901	2265	(3969)	4056	1
24421	9.0	1.6	1.1	Scaffold_17	159825	163625	3755	+	ET_32	LTR/Gypsy	2480	6234	(0)	4056	1

###367/1543/386/11486/14958/251/9760/339	8.395	1.149	1.586	Scaffold_17	293120	302202	5508	+	ET_32	LTR/Gypsy	1399	11806	(0)	4213/4217/4219/4221/4222/4222/4222/4222	8	No_ref_available
367	14.1	0.0	0.0	Scaffold_17	293120	293183	64	+	ET_32	LTR/Gypsy	1399	1462	(4772)	4213	1
1543	2.7	0.0	5.3	Scaffold_17	294655	294851	187	+	ET_32	LTR/Gypsy	1485	1671	(4563)	4217	1
386	37.4	2.5	1.6	Scaffold_17	295133	295494	365	+	ET_32	LTR/Gypsy	1901	2265	(3969)	4219	1
11486	8.4	1.6	1.5	Scaffold_17	295923	297606	1733	+	ET_32	LTR/Gypsy	2672	4404	(1830)	4221	1
14958	5.4	1.9	0.1	Scaffold_17	297602	299623	1890	+	ET_32	LTR/Gypsy	4345	6234	(0)	4222	1
251	27.3	6.8	0.0	Scaffold_17	299695	299782	94	+	ET_32	LTR/Gypsy	10477	10570	(1236)	4222	1
9760	6.2	0.0	0.0	Scaffold_17	300905	302094	1190	+	ET_32	LTR/Gypsy	10572	11761	(45)	4222	1
339	10.5	8.8	0.0	Scaffold_17	302146	302202	62	+	ET_32	LTR/Gypsy	11745	11806	(0)	4222	1

###3036	5.8	1.1	0.0	Scaffold_17	294274	294654	385	+	ET_32	LTR/Gypsy	1032	1416	(4818)	4215	1	No_ref_available

###476	16.1	0.0	4.3	Scaffold_17	373587	373679	89	C	ET_32	LTR/Gypsy	(4750)	1484	1396	4263	1	No_ref_available

###7299/43019	3.381	0.349	0.785	Scaffold_17	373680	379989	6231	+	ET_32	LTR/Gypsy	4	6234	(0)	4264/4264	2	No_ref_available
7299	1.2	0.0	0.0	Scaffold_17	373680	374480	801	+	ET_32	LTR/Gypsy	4	804	(5430)	4264	1
43019	3.7	0.4	0.9	Scaffold_17	374520	379989	5436	+	ET_32	LTR/Gypsy	799	6234	(0)	4264	1

###7568/17535/17535	16.360	2.055	1.968	Scaffold_17	15121	22301	6940	C	ET_35	LTR/Gypsy	(4517)	7289	90	3917/3917/3917	3	No_ref_available
7568	10.3	1.2	3.6	Scaffold_17	15121	16252	1106	C	ET_35	LTR/Gypsy	(4517)	7289	6184	3917	1
17535	18.1	2.3	1.5	Scaffold_17	16513	16783	341	C	ET_35	LTR/Gypsy	(5883)	5923	5583	3917	1
17535	18.1	2.3	1.5	Scaffold_17	17949	22301	5493	C	ET_35	LTR/Gypsy	(5883)	5582	90	3917	1

###5194/1059/7758	16.173	0.897	1.944	Scaffold_17	130020	132679	2386	+	ET_35	LTR/Gypsy	90	7289	(4517)	3992/3993/3994	3	No_ref_available
5194	21.2	0.2	0.2	Scaffold_17	130020	131008	989	+	ET_35	LTR/Gypsy	90	1078	(10728)	3992	1
1059	24.4	1.3	4.1	Scaffold_17	130999	131297	291	+	ET_35	LTR/Gypsy	5633	5923	(5883)	3993	1
7758	9.6	1.4	2.9	Scaffold_17	131558	132679	1106	+	ET_35	LTR/Gypsy	6184	7289	(4517)	3994	1

