Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###3067	9.5	0.0	2.6	Scaffold_5	852110	852576	455	C	ET_18	DNA/Ginger	(2)	457	3	8980	1	0.991

###1146	18.5	0.0	3.4	Scaffold_5	127933	128173	233	C	ET_33	DNA/Maverick	(1243)	3498	3266	8523	1	0.049

###24141/9812	8.442	2.189	1.737	Scaffold_5	164829	169469	4677	+	ET_33	DNA/Maverick	31	4741	(0)	8563/8564	2	0.987
24141	7.4	0.2	2.4	Scaffold_5	164829	168013	3118	+	ET_33	DNA/Maverick	31	3148	(1593)	8563	1
9812	10.7	6.5	0.3	Scaffold_5	168001	169469	1559	+	ET_33	DNA/Maverick	3183	4741	(0)	8564	1

###7065	10.0	1.1	5.0	Scaffold_5	487662	488808	1104	+	ET_33	DNA/Maverick	1849	2952	(1789)	8764	1	0.233

###7986/1420/1420/880	17.126	2.722	3.113	Scaffold_5	594873	599615	2291	C	ET_33	DNA/Maverick	(0)	4741	32	8862/8865/8865/8867	4	0.483
7986	11.1	2.7	0.3	Scaffold_5	594873	596048	1204	C	ET_33	DNA/Maverick	(0)	4741	3538	8862	1
1420	25.8	2.3	11.0	Scaffold_5	597718	598096	524	C	ET_33	DNA/Maverick	(2880)	1861	1338	8865	1
1420	25.8	2.3	11.0	Scaffold_5	598299	598319	31	C	ET_33	DNA/Maverick	(2880)	1337	1307	8865	1
880	32.4	3.5	4.1	Scaffold_5	599081	599615	532	C	ET_33	DNA/Maverick	(4178)	563	32	8867	1

###21174	8.0	0.3	2.6	Scaffold_5	890250	893179	2863	C	ET_33	DNA/Maverick	(1850)	2891	29	8994	1	0.604

###2033	18.6	2.2	0.7	Scaffold_5	444025	444436	418	+	ET_25	DNA/hAT	8	425	(0)	8748	1	0.984

###2398/502	4.457	0.000	0.000	Scaffold_5	13933	14363	339	+	ET_31	LINE/L1	2	362	(0)	8480/8480	2	0.936
2398	4.0	0.0	0.0	Scaffold_5	13933	14209	277	+	ET_31	LINE/L1	2	278	(84)	8480	1
502	6.5	0.0	0.0	Scaffold_5	14302	14363	62	+	ET_31	LINE/L1	301	362	(0)	8480	1

###2525	8.2	0.5	4.2	Scaffold_5	172575	172945	358	C	ET_31	LINE/L1	(3)	359	2	8565	1	0.989

###1655	7.8	0.0	2.7	Scaffold_5	214933	215157	219	C	ET_31	LINE/L1	(142)	220	2	8589	1	0.605

###1793	6.4	0.0	0.0	Scaffold_5	611842	612060	219	+	ET_31	LINE/L1	2	220	(142)	8869	1	0.605

###15004	0.0	0.0	0.0	Scaffold_5	588119	589732	1614	C	ET_39	LINE/RTE	(0)	1614	1	8858	1	1.000

###13925	2.1	0.0	0.0	Scaffold_5	942991	944604	1614	C	ET_39	LINE/RTE	(0)	1614	1	9012	1	1.000
